,full_name,influencer_id,influencer_pk,segment_category_cd,segment_category_name,statistics_type
1049,프레시어스🌸,jjhh0316,3183665900,7,뷰티,biography
1050,,iwses30,2315582663,7,뷰티,biography
1051,축복맘 스마일,hisbyjj,1867488,7,뷰티,biography
1052,Jelly Pilates 젤리필라테스 대표,hi_jelly.s2,2296429492,7,뷰티,biography
1053,제시둥둥💞,jesi0616,3141535909,7,뷰티,biography
1054,율뷰티,dubeauty,4852957843,7,뷰티,biography
1055,🐻곰도리양,maylaena,512499229,7,뷰티,biography
1056,두두베베(DuDuBeBe),dudubebe15,2285396283,7,뷰티,biography
1057,화지 (花紙),hwa_jii,3908142198,7,뷰티,biography
1058,"My Story, My Life & My Choices",sweet_steph777,3016639970,7,뷰티,biography
1059,송송,chaconne1509,2206077839,7,뷰티,biography
1060,뽀샤,airfamjjin,2717923591,7,뷰티,biography
1061,jin___,pearl_hee_,1723198438,7,뷰티,biography
1062,단발머리 끝판왕 로미살롱 로미쌤❤️,romizing,277461146,7,뷰티,biography
1063,민트핑크♡,mintpink1116,3320838293,7,뷰티,biography
1064,레테,hae110329,3116515781,7,뷰티,biography
1065,Bochelin Guide 💕,bosiri_,1375734643,7,뷰티,biography
1066,,sangvely94,3046792247,7,뷰티,biography
1067,유혜민,85size,1766234026,7,뷰티,biography
1068,박윤채,yoonchae1004,1792527845,7,뷰티,biography
1069,영은이맘,eschung4444,1686018466,7,뷰티,biography
1070,고은주,eunju747,3047987192,7,뷰티,biography
1071,컬러이미지컨설턴트 JUHA✨,mina.color,5530868929,7,뷰티,biography
1072,꿈달,thedreamingmoon,2083492750,7,뷰티,biography
1073,다다뷰티 DADA Beauty,dada_beauty_,4980713940,7,뷰티,biography
1074,엘라,seolwon.son,2230137422,7,뷰티,biography
1075,파우더룸 인스타그램 이벤트,powderroom.event,1939497009,7,뷰티,biography
1076,보미스,bong0502,2281241920,7,뷰티,biography
1077,헤이뷰,atzy09,4116105704,7,뷰티,biography
1078,랑이마망 😎 육아 맛집 뷰티,eunksisters,3290159132,7,뷰티,biography
1079,이민주 민뷰티 대표 👑 / 동성로 민뷰티샵 운영,minbeauty,1474752320,7,뷰티,biography
1080,뷰티크리에이터 뷰티모델 헤어모델 동안 주부모델 피부관리,serocho,492924811,7,뷰티,biography
1081,러블리셉👪,joseph_iuay,1743030903,7,뷰티,biography
1082,miya,kem722,2436298208,7,뷰티,biography
1083,bnt_beauty,bnt_beauty,1949519764,7,뷰티,biography
1084,KMJ,baby831215,1582308940,7,뷰티,biography
1085,주니,joo8466,3019618791,7,뷰티,biography
1086,써니수,babysoo2407,2110557142,7,뷰티,biography
1087,상큼하게♡,sisipupupu,1436958329,7,뷰티,biography
1088,멜로우트리,mellowtree_official,2047780709,7,뷰티,biography
1089,APM PLACE 8-10 / APM Luxe 1-24,bakyori,1060602323,7,뷰티,biography
1090,Lovely_JIYOU,jiyou_hong,1717979581,7,뷰티,biography
1091,김푸름 발레뷰티핏 렛츠발레핏 다이어트 발레 발레핏,ballet_pr,1779366702,7,뷰티,biography
1092,규니맘,gunimomlala,1325296081,7,뷰티,biography
1093,H.hjin,aromhhj,1488051785,7,뷰티,biography
1094,바겨사,kpmj11,2233267136,7,뷰티,biography
1095,코디블링,coordibling,3157885592,7,뷰티,biography
1096,hyovely,hyoooooogenie,1724609043,7,뷰티,biography
1097,hohomiu,hohomiu,3189145,7,뷰티,biography
1098,장소영,sso_beauty_,1490209749,7,뷰티,biography
1099,희달♡,huidari,1527781930,7,뷰티,biography
1100,블랙로즈▪️직장인 인플루언서 일상 패션 뷰티 먹방,black_rose486,5978582681,7,뷰티,biography
1101,해피드리미,happydreamy0,3182242371,7,뷰티,biography
1102,lovemilove,lmjbsy,1592329221,7,뷰티,biography
1103,JAY,jay_agnes81,2934620877,7,뷰티,biography
1104,뷰티블로거 & 뷰티크리에이터 만두걸,princess_sooha,962867,7,뷰티,biography
1105,찰리,ssung180,1659195428,7,뷰티,biography
1106,Akina Yoon,akina1120,1410544170,7,뷰티,biography
1107,러브찐,lja6519,2303866794,7,뷰티,biography
1108,"브랜디, 오직 예쁜 옷만 모으다",brandi__official,2218550660,7,뷰티,biography
1109,,yeongjaemom,1702181743,7,뷰티,biography
1110,hanramga,ram_rami0,2068897392,7,뷰티,biography
1111,빛나별,bloom9778,1729863474,7,뷰티,biography
1112,아싸 정은경,eunkyung.jung3,1609992685,7,뷰티,biography
1113,홈웨어.잠옷.속옷.마약이.라돌체비타,ladolcevita0605,579601007,7,뷰티,biography
1114,뷰티마스터 조윤주 ❤️,joutique600,3756186623,7,뷰티,biography
1115,슬비요,song2suki,7216214780,7,뷰티,biography
1116,☆달콤쨈☆,sweetygam22,6504157926,7,뷰티,biography
1117,쏠맘,gkswnsal,7675498928,7,뷰티,biography
1118,"해빵&mizzi(울산 간절곶해빵,부산 사직점해빵 운영)",haebbang2,1189010326,7,뷰티,biography
1119,프렌치팝콘 ( Nari ),frenchpopp,2695656599,7,뷰티,biography
1120,Nayoung Kim 𖤐 딜리아니,dillylook,503797646,7,뷰티,biography
1121,ᴍɪᴍɪ 미미 ღ,mimi__hye,7260503845,7,뷰티,biography
1122,뷰티 블로거 루이 ♡ 장모치와와 뿌꾸,jieun1627,3450966605,7,뷰티,biography
1123,아양,ya_min55,5843686342,7,뷰티,biography
1124,naeun_klm,naeun_klm,3796169206,7,뷰티,biography
1125,꽃찌니,flower.jini,3152448626,7,뷰티,biography
1126,수유눈썹문신/강북반영구수강/속눈썹&왁싱 러블리원 🦄💜,1ovely.one,2215772064,7,뷰티,biography
1127,은린,your_beautymento,2243379596,7,뷰티,biography
1128,맞팔선팔백퍼 림쓰👍,lims88,4069555052,7,뷰티,biography
1129,뷰티라히코🍑,coco_vely1229,1250157857,7,뷰티,biography
1130,뷰티인플루언서키키,97crystalkiki,3963048235,7,뷰티,biography
1131,슈나,ery_jang,1750508055,7,뷰티,biography
1132,욱♡봉♡제로♡봄,oioior,1613136027,7,뷰티,biography
1133,소은별 ⭐️,babicream3,1474544086,7,뷰티,biography
1134,사랑해💕💕 울 막내둥이⚽️,myjoo0704,5631546491,7,뷰티,biography
1135,씨미,clamp2552,2125455631,7,뷰티,biography
1136,꿈꾸는 주:D🎀,dreamer_joody,4050180245,7,뷰티,biography
1137,연지니♡,yeoni630,7943474038,7,뷰티,biography
1138,나주반영구/서울반영구yυnny вeaυтyღ,dkdbs_,1421188214,7,뷰티,biography
1139,younny,youn_ny,659468799,7,뷰티,biography
1140,태하엄마미,kkkkkdahye,2459154121,7,뷰티,biography
1141,NS홈쇼핑 쇼호스트 문성식[문군],m.sik,1481600654,7,뷰티,biography
1142,김경진,nudda89,1472186460,7,뷰티,biography
1143,민쓰리,sinae44,1704287651,7,뷰티,biography
1144,빌보 ㅣ Bilbo Park,bilbo_park,506421743,7,뷰티,biography
1145,꽃혜정,h_0519_j,1425215426,7,뷰티,biography
1146,chocoletjoa,chocoletjoa,1811362082,7,뷰티,biography
1147,루시,lala_rusi,6074958734,7,뷰티,biography
1148,꽁지,kkong_ji,637074315,7,뷰티,biography
1149,Bootskr 부츠 공식 인스타그램,bootskr,4649689945,7,뷰티,biography
1150,20190624유부녀,yymm321,4369261808,7,뷰티,biography
1151,rurugram,blog0313v,1561570590,7,뷰티,biography
1152,러블리은 💋,loveryeun,3114252756,7,뷰티,biography
1153,라미(또유네)💕,wjsdkfka,983386655,7,뷰티,biography
1154,선유,yoonjeongoh,1395505970,7,뷰티,biography
1155,제이든김,sin_hojeong,3251384654,7,뷰티,biography
1156,다온,0410es,3993511612,7,뷰티,biography
1157,압구정/청담 닥터 손유나 클리닉 공식인스타,sonyounaclinic,2976559339,7,뷰티,biography
1158,be happy all today,inthelain,44541542,7,뷰티,biography
1159,소금별이,siamsun44,2116872310,7,뷰티,biography
1160,꿈달,lesujeong1025,3062122833,7,뷰티,biography
1161,Make Up Artist YooHwai,yoo.hwai,1676436370,7,뷰티,biography
1162,래옹✨,o.reon,1720315917,7,뷰티,biography
1163,우주최강미녀JYP쌤,jypqueen_,3280001884,7,뷰티,biography
1164,궁이 민국이 춘란이 민궁 실화손희 꿍이(00년생),choonran,1111583656,7,뷰티,biography
1165,"нello, нιιιwwwe",hiiiwwwe,6106722890,7,뷰티,biography
1166,네뷰,jk010010,3182935335,7,뷰티,biography
1167,model 서윤지 🌹,yunbling,11256237,7,뷰티,biography
1168,아이쥬아ღ,jjua._.im,1435386266,7,뷰티,biography
1169,다니엘윌리암스,mckyunjae,1998235945,7,뷰티,biography
1170,,pure_tic,1236296211,7,뷰티,biography
1171,달콤달콤♡,sweet_dolly_me,3548644532,7,뷰티,biography
1172,김소연,shownee_k,1416676007,7,뷰티,biography
1173,❤ 보경 ❤,125.my,5883483122,7,뷰티,biography
1174,Peach ♡,minjooj2,1196162748,7,뷰티,biography
1175,뷰티크리에이터 하이뷰,hyunjin810510,4138460618,7,뷰티,biography
1176,뽀냥마밍♡맞팔사랑♡,choi.jenifer,2268277687,7,뷰티,biography
1177,티나,2048my,2462149303,7,뷰티,biography
1178,겨울이 또 오겠지..,0_znu.r,741246019,7,뷰티,biography
1179,소현 / 스윗문,so_sweetie_,635763839,7,뷰티,biography
1180,동탄속눈썹연장 : 수원속눈썹연장 미쁘다,mippuda,983090569,7,뷰티,biography
1181,두리두리,sseo2ni,3618178947,7,뷰티,biography
1182,데님앞치마를 만드는 헤어디자이너   #미용실형,hairshop_bro,2095745092,7,뷰티,biography
1183,박빛나,bitnastyle,3317767389,7,뷰티,biography
1184,kim줌마,kmj1513,2263645105,7,뷰티,biography
1185,러블리최양❤️,choi07688,2976185939,7,뷰티,biography
1186,Dear About 디어바웃🌈,about._.sujung,494595705,7,뷰티,biography
1187,Hide Vy Glenda President,glenda_mama,1399882447,7,뷰티,biography
1188,펀샵 (FUNSHOP.co.kr),funshop.co.kr,1784315976,7,뷰티,biography
1189,상큼피클,freshpp03,3625244736,7,뷰티,biography
1190,로미오,k__g__jong,934760950,7,뷰티,biography
1191,다블리.뷰티.패션.일상,jjoom20,3116158157,7,뷰티,biography
1192,환 희(歡喜)  Hwan Hee,hh_hada,1388654666,7,뷰티,biography
1193,챠밍,gimbomi6022,3231832321,7,뷰티,biography
1194,웃으면서살자🥰,aaaaaa0804,6768643806,7,뷰티,biography
1195,쵭,choi__bb,1669781884,7,뷰티,biography
1196,☆,mon2moi,3152254780,7,뷰티,biography
1197,코코블랙 권영혜,cocoblack_young,1071075203,7,뷰티,biography
1198,자아,jhw760722,2544400681,7,뷰티,biography
1199,횹,hhyob,2267508019,7,뷰티,biography
1200,_,1992_0808,3019567679,7,뷰티,biography
1201,,ej1018,217404969,7,뷰티,biography
1202,Euni,s_kyungeun,1974405116,7,뷰티,biography
1203,신의 손 YURI_ 김예슬☺︎,miss.kim_nail,1425974118,7,뷰티,biography
1204,베리굿네일 에스떼미오 키젤 세신드릴 캣츠미젤 가온뷰티,gaonbeauty_,1544511969,7,뷰티,biography
1205,xᴵᴬᴼᴶᴵᴺᴳ (행복나무),xiaojing95,17021069,7,뷰티,biography
1206,미소천사하람이💕,haram_love1122,2228299619,7,뷰티,biography
1207,Lee Ye bin,banny_bin,1268439587,7,뷰티,biography
1208,쁘🌸,pretty.09,2015545912,7,뷰티,biography
1209,,milk_ju09,6024406673,7,뷰티,biography
1210,단미 DANMI,danmi.s2,1697611604,7,뷰티,biography
1211,비비드범🌷,vivid_beom,6271355976,7,뷰티,biography
1212,강남반영구 𝙍𝙖𝙘𝙝𝙚𝙡 𝙗𝙧𝙤𝙬 𝙖𝙘𝙖𝙙𝙚𝙢𝙮 💕,__tae0__,4217700052,7,뷰티,biography
1213,쇼콜라비 뷰티크리에이터,syokolla,1117258699,7,뷰티,biography
1214,Nana,sajahome,6344712859,7,뷰티,biography
1215,리유미 소소한일상,sccs199,1529053165,7,뷰티,biography
1216,Rachel Lee,cobot1013,1368312273,7,뷰티,biography
1217,실버킴,silverkims2,1747515374,7,뷰티,biography
1218,장대순,soondae_t,4016059776,7,뷰티,biography
1219,Beauty10::뷰티텐,beautyten_official,7077706477,7,뷰티,biography
1220,박가현(홍차),hongcha_gh,1204518457,7,뷰티,biography
1221,뷰티의신💄,yeolgongpoebeo3101,2315381439,7,뷰티,biography
1222,#엘리샤그램#소비스타그램,nice_elisha,2101334583,7,뷰티,biography
1223,TᕼE ᔕKETᑕᕼ 대표원장,the_sketch_051,2896504324,7,뷰티,biography
1224,"1호점-속눈썹,왁싱 2호점-반영구 3호점-교육아카데미",dmswl2575,24723792,7,뷰티,biography
1225,MINBANNY | 민바니,min.banny,512845009,7,뷰티,biography
1226,원자매☺️❤️,kim_sence,1268271083,7,뷰티,biography
1227,강남반영구/ 장세영뷰티랩강남JBL 장세영의마약눈썹💊💉,j_se_young_,2106204882,7,뷰티,biography
1228,sso_with SIYU,__ssocong,1552985621,7,뷰티,biography
1229,"바디메카닉,코어필라테스",bodymechanic_core,606283065,7,뷰티,biography
1230,원이도리,i._.o_o._.i,1011970985,7,뷰티,biography
1231,Hyejoo Lee,hyejoo_w,2451613747,7,뷰티,biography
1232,김대윤,010.5575.3051,1558329507,7,뷰티,biography
1233,랄라,jump1024,2307918203,7,뷰티,biography
1234,이쁜걸,ippngirl8,500693925,7,뷰티,biography
1235,따리,yevely81,1434786708,7,뷰티,biography
1236,청담 브랜뉴클리닉,brandnewclinic,1564359068,7,뷰티,biography
1237,뷰티베러,beautyb_official,3196624615,7,뷰티,biography
1238,꽃희슈/flower Sue,heevly_zzang,1525994807,7,뷰티,biography
1239,제이니 뷰티그램,jh2.mom,1569756714,7,뷰티,biography
1240,셔니◡̈,seanii__,6929384049,7,뷰티,biography
1241,AMOUR(soojungkim),sj0428.kim,1320709399,7,뷰티,biography
1242,☆=맛의진미요리천국=☆ 요리/맛집/맞팔/뷰티/육아,food_nawayo,1686335300,7,뷰티,biography
1243,엔젤민지,angelminji,672348351,7,뷰티,biography
1244,달코밍,dkfk4774,1598511177,7,뷰티,biography
1245,강남반영구학원|반영구학원|눈썹문신|눈썹반영구|pmu,ainpmu_gabin,4816929829,7,뷰티,biography
1246,쏨🌸,sonhee7,3185373322,7,뷰티,biography
1247,#일상#맛집#뷰티#공연,prettyjiyoung,1772477169,7,뷰티,biography
1248,김미숙,lotusms12,1282242239,7,뷰티,biography
1249,캔디드_지영,candid.kr,1559393802,7,뷰티,biography
1250,스완,swans_fly,4118107113,7,뷰티,biography
1251,써니스토리(어제보다 더 예쁘게!!더 건강하게!!),sunnystory_,1692885184,7,뷰티,biography
1252,Sujin Kim 콩슈니 KONGSUENi,sujin_ssu,1228720149,7,뷰티,biography
1253,프리지아,freesia21722,3131625061,7,뷰티,biography
1254,ᴡᴏɴʏ_ʙᴇᴀᴜᴛʏ💕,yudawonn,1604415651,7,뷰티,biography
1255,고은Love필링링,goeun_gjw,1222769194,7,뷰티,biography
1256,냥냥,shm282,13021088,7,뷰티,biography
1257,경진,gyeongjin82,2870438183,7,뷰티,biography
1258,H_JIN🤔,ooojhjooo,5983666317,7,뷰티,biography
1259,zina,hellobeautifuldays,11855596,7,뷰티,biography
1260,선하고 건강하고 아름답게,miyakeseo,1516977049,7,뷰티,biography
1261,뚜이,iaheun,523785901,7,뷰티,biography
1262,새콤달콤,limjinsun1229,2165080339,7,뷰티,biography
1263,명품엘리,shimhyesook,2972900644,7,뷰티,biography
1264,항상 행복하자,junghwa3,1355755260,7,뷰티,biography
1265,최윤화 / 멜리아🌸,mellia0426,2240900473,7,뷰티,biography
1266,🙈김보현(28살)🙈,150811_doyoung,1818612118,7,뷰티,biography
1267,순,skyjunec,1738293563,7,뷰티,biography
1268,hyuni_b97,hyuni_b97,8092436440,7,뷰티,biography
1269,cho yun ju,dbswn3535,1901551330,7,뷰티,biography
1270,태닝이벤트,ms_beauty_center,1620885524,7,뷰티,biography
1271,ᴍᴀᴋᴇ ᴜᴘᴀʀᴛɪsᴛ♡𝕠𝕣𝕫𝕣,bbmua_ara,4471321998,7,뷰티,biography
1272,해닝🎗,hae_ning,1649964280,7,뷰티,biography
1273,인어공주,js9623007,2212548328,7,뷰티,biography
1274,김선민,ksm.0918,747048807,7,뷰티,biography
1275,#킴여사 #젊줌마 되긔,alldct,1525561132,7,뷰티,biography
1276,이은진   ♥ 카톡ID : a2729,ej4862729,1623576872,7,뷰티,biography
1277,강남붙임머리 붙임머리 강남속눈썹연장 논현동속눈썹연장,w_star_salon9196,4134459604,7,뷰티,biography
1278,onlygram,onlygram_beauty,1964091676,7,뷰티,biography
1279,아리,yun_ari_,1384491614,7,뷰티,biography
1280,에이린♡,sw_aileen,1061302123,7,뷰티,biography
1281,쭈니채니맘맘,chogd1120,2989252165,7,뷰티,biography
1282,부띠나,ggaggong81,3195500214,7,뷰티,biography
1283,J❤️,yoyo___j,1920440302,7,뷰티,biography
1284,혜와네일 시즌2,melljae_nail,1727327940,7,뷰티,biography
1285,갓토리,smiletori,8303456049,7,뷰티,biography
1286,부산반영구수강/부산반영구학원/부산속눈썹수강,kimssam_84,1451308846,7,뷰티,biography
1287,초로기~♡,u__jjang,5669530380,7,뷰티,biography
1288,😍 #뷰티 #일상 #먹방 #블로거,dusdhr4860,1287772992,7,뷰티,biography
1289,최최무경,motiple_ccmk,1438889653,7,뷰티,biography
1290,강남리얼라인/눈썹문신/강남눈썹문신/반영구수강,mimigram3434,2956962746,7,뷰티,biography
1291,꽃삼형제맘 구미웅,9miwoong,2016223604,7,뷰티,biography
1292,브랜뉴핏 의정부1등 피티샵,brandnewfit_ceo,2002540750,7,뷰티,biography
1293,메이크업아티스트 배미현 이예요 💋BAEBAE💋,baebae_de,1282690987,7,뷰티,biography
1294,달콤,acaciako,2247432910,7,뷰티,biography
1295,뜨니아뜨 (제가진행하는거외에공구제안받지않습니다🙏🏻),s_ji_love,1436722433,7,뷰티,biography
1296,아띠스토리 💕Rang-e,atty_hyein,465002887,7,뷰티,biography
1297,🏅 김포포텐뷰티,hotgirl_kk,450434357,7,뷰티,biography
1298,𝕥𝕙𝕖 𝕙𝕨𝕒𝕟𝕘 𝕦𝕟𝕟𝕚 희정,h__unni,556423886,7,뷰티,biography
1299,Yoomvely,kym6913,1801374046,7,뷰티,biography
1300,아들세쌍둥이맘 마마몽 triplets in Korea,triplets_mamamong,3763763466,7,뷰티,biography
1301,세인트린느,club_saintligne,1003147569,7,뷰티,biography
1302,Суми Ли 이수미,sm.ishka,1401340202,7,뷰티,biography
1303,인혜,dlsdp2720,1136774639,7,뷰티,biography
1304,바이리미,by_limi,2262693393,7,뷰티,biography
1305,에이마켓 도매 Wholesale A-market,lovemirim_c,654779324,7,뷰티,biography
1306,"제주메이크업 [설레다,제주] 설레다메이크업",seolleda,2873637994,7,뷰티,biography
1307,Katie Choe💕,katie_choe,2046104582,7,뷰티,biography
1308,신천동네일/대야동네일/은행동네일/은계지구네일/매력뷰티샵,cutiexy_k,1743939376,7,뷰티,biography
1309,역마살의아이콘🐎 face designer 이영남,2_0nami,1019807545,7,뷰티,biography
1310,꼬맹이,0130s,3555704277,7,뷰티,biography
1311,이쁘다,eppda,4878239091,7,뷰티,biography
1312,일본전통 퍼스널컬러교육💈제이비헤어스토리💈이학박사정윤석,jbhairstory_,1991246398,7,뷰티,biography
1313,써나 :),sunhwa_park2132,2200875236,7,뷰티,biography
1314,Alt11 알트일레븐,alt__11,5019070840,7,뷰티,biography
1315,반영구수강/반영구/속눈썹/ 임뷰티,__imbeauty__,1376530231,7,뷰티,biography
